segment_id,sensor_1_count,sensor_2_count,sensor_3_count,sensor_4_count,sensor_5_count,sensor_6_count,sensor_7_count,sensor_8_count,sensor_9_count,sensor_10_count,sensor_1_nanmean,sensor_2_nanmean,sensor_3_nanmean,sensor_4_nanmean,sensor_5_nanmean,sensor_6_nanmean,sensor_7_nanmean,sensor_8_nanmean,sensor_9_nanmean,sensor_10_nanmean,sensor_1_nanstd,sensor_2_nanstd,sensor_4_nanstd,sensor_5_nanstd,sensor_6_nanstd,sensor_7_nanstd,sensor_8_nanstd,sensor_10_nanstd,sensor_1_nanmin,sensor_2_nanmin,sensor_3_nanmin,sensor_4_nanmin,sensor_5_nanmin,sensor_6_nanmin,sensor_7_nanmin,sensor_8_nanmin,sensor_9_nanmin,sensor_10_nanmin,sensor_1_nanmax,sensor_2_nanmax,sensor_3_nanmax,sensor_4_nanmax,sensor_5_nanmax,sensor_6_nanmax,sensor_7_nanmax,sensor_8_nanmax,sensor_9_nanmax,sensor_10_nanmax,sensor_3_nanstd,sensor_9_nanstd
591342465,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,1.2191463475617925e-06,2.6448925851246705e-06,-3.236356060735634e-06,5.456909051564185e-07,-9.109848169214673e-07,-5.545674238766954e-06,1.3134597756710914e-06,-3.830102831638666e-07,1.993016783051817e-06,-6.515491408500386e-07,1.0003308802935202,0.9998212828121614,0.9997554548179467,0.99994394414099,0.999809202720831,0.9999558967250546,0.9998330138758171,0.9998329181025818,-3.613,-5.1,-4.242,-4.137,-5.664,-3.7769999999999997,-4.61,-16.61,-4.152,-4.324,4.145,4.473,4.824,4.27,5.257999999999999,4.027,4.812,14.305,4.168,3.99,0.9997077556146449,1.0000605782525933
1307215143,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.1191146814232122e-06,inf,4.651089148973504e-08,1.9394343427655953e-06,-1.6946884218583843e-06,1.5406743220917622e-06,-2.9536841052645983e-06,-inf,2.167813869768616e-06,2.927417876389255e-07,1.000007917488722,,0.9999920679783179,1.0003122948958874,0.9998474687264126,1.0004267074274455,,0.999944116285168,-8.26,inf,-8.93,-10.585999999999999,-13.32,-4.64,-6.593999999999999,-inf,-7.76,-8.82,7.223,inf,8.35,10.95,11.07,3.94,7.426,-inf,8.39,8.07,1.0000051382045196,0.9999276253000693
995888455,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,4.932584456952614e-07,-3.341610973157758e-07,-inf,1.4881551974112542e-06,-3.635272745453515e-06,3.629572840442401e-07,1.0215746404210008e-06,4.7335211079780004e-06,-2.0673988766954524e-07,-1.2554557424077084e-06,1.0001545689064244,1.0000089978070408,0.9995976811699426,1.0003025452315217,1.0002490222629672,1.0000449710826864,0.999994056963227,1.0001398479558965,-5.676,-8.836,-inf,-5.945,-6.246,-5.824,-6.816,-3.697,-4.593999999999999,-6.223,5.89,9.93,-inf,5.76,6.44,6.047000000000001,6.32,3.7680000000000002,5.507999999999999,6.202999999999999,,1.0004085055194618
874143536,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,2.901701638306842e-06,inf,2.7129581173658993e-06,3.118431359470584e-06,-inf,-9.218179696906533e-08,5.103248279349125e-08,3.137164380591945e-06,-2.4934567757208445e-06,-2.033287778536057e-06,1.0001778902682008,,0.9998306483745454,,1.0001304443828125,0.9997377326710043,1.000321232282374,1.000035697580643,-4.426,inf,-3.748,-4.742,-inf,-3.0060000000000002,-4.312,-4.723,-4.133,-4.83,4.63,inf,4.4,4.652,-inf,3.25,4.254,4.1,3.9360000000000004,4.992,1.0002159035117897,0.9999407612571274
573797974,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.8224262928944797e-06,4.952279128679251e-06,-inf,-2.437801036650336e-06,-1.2031466142244428e-06,-1.7867752204100905e-06,-2.902709954835048e-06,3.9376927051213744e-06,1.7589873502176187e-06,1.5236862718776288e-06,1.0003633353761614,1.0002656216804455,1.000290429839235,1.0001561941471635,1.0002699396254229,0.9999770635285378,1.0001404584325158,1.0001699224238414,-3.602,-12.17,-inf,-4.89,-9.44,-4.04,-3.87,-3.463,-3.568,-5.723,4.94,11.67,-inf,4.34,8.37,3.9410000000000003,5.605,3.85,5.5,5.688,,1.0000855804711435
661349045,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-9.905684905250566e-06,-1.1456242395955273e-06,2.8997350044176053e-06,3.3666105565172215e-08,-6.184563590612139e-07,2.4301928301190484e-06,-1.6574807086577515e-06,-3.776603722807382e-08,-4.365927234561282e-07,5.703971600459011e-07,0.9998392246715511,1.000192060106412,0.9998890223379389,0.9999555996329128,0.9997329091623983,0.9999083001468774,1.0002650952590522,0.9997865417514126,-4.477,-10.335999999999999,-4.254,-5.57,-6.535,-4.16,-4.523,-4.223,-5.89,-5.21,4.48,10.46,4.21,4.734,8.54,6.086,4.152,4.25,5.01,4.992,0.9997192930930197,0.9999476317659275
98049952,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,1.9988166863856185e-06,8.71352144132144e-07,-3.5221679638632963e-06,-6.1474808753186845e-06,7.006549890876614e-07,1.3355777403659533e-07,2.4048399193396904e-07,1.747137547702679e-06,1.1300411659766215e-06,1.7677955367375653e-06,1.000022099847977,1.0004447293724719,1.0000353565306899,0.999792570208579,0.9997288590625817,0.9996837972742285,1.0002455782593753,1.0000552221522263,-4.363,-14.86,-4.39,-4.05,-9.445,-5.016,-6.0,-13.05,-4.297,-4.203,4.66,12.66,4.395,5.957000000000001,7.1,4.543,4.637,14.414000000000001,4.742,5.207000000000001,1.0002098695278137,1.0001331083195832
139656908,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,6.503624939572851e-07,inf,-1.8668655522428044e-06,3.1538407693227854e-06,-inf,2.941367643869042e-07,-3.4043932601156726e-06,-5.389993500101599e-06,-6.48605856568548e-07,2.698271695456436e-07,1.0000452282332637,,1.0002014096749907,,1.000188144403031,1.0000662932150852,0.999914718496942,0.9996401688329426,-4.508,inf,-3.5589999999999997,-5.504,-inf,-3.08,-5.215,-4.18,-4.09,-4.22,4.52,inf,5.31,5.15,-inf,3.145,5.223,4.63,4.223,5.09,0.9996792726719376,0.9997137212471046
260955881,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,4.4932584454324666e-08,-1.9641772637123746e-06,1.6165930567834976e-05,-1.3741437642707385e-06,-2.661905634907515e-06,-3.651789136839516e-06,-2.5970567157228447e-06,1.6770387160176664e-06,-2.5771070482153285e-06,7.350560823972978e-07,1.000055826931856,0.9997714594261454,0.9998733702792539,0.9996614912191244,1.0002534510316894,1.0002838413766582,0.9998665913337477,0.9998742412649797,-4.85,-12.62,-5.88,-6.04,-19.6,-4.215,-16.22,-7.117000000000001,-6.06,-9.97,5.34,11.16,4.543,5.824,16.48,4.797,14.5,9.28,7.312,8.0,1.0002232958253958,1.0001042433051666
859183068,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.358344027599073e-06,1.8107648205868362e-06,2.0045165913834685e-06,1.147580873654656e-06,-inf,3.9928334527877064e-07,-9.834304428257572e-06,2.7950500825049054e-06,1.3789670172145648e-06,1.128531191141802e-06,1.0001913534546656,0.9995271105090933,0.9996742479658959,,1.0001648574184139,0.999925690994513,1.0000264669127708,0.9997246049553019,-4.367,-8.12,-3.9339999999999997,-4.414,-inf,-3.785,-3.71,-3.65,-5.227,-4.543,4.977,8.74,3.82,5.33,-inf,4.184,3.73,3.3339999999999996,5.742000000000001,6.01,0.999977628173198,0.9995439698952923
952401993,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-7.32254462420926e-07,-8.262528957841535e-07,-5.618573023786469e-06,2.562938951022084e-06,1.0967650539129177e-06,-1.3588856852353238e-06,-2.486275228744118e-06,1.1606789886867292e-06,1.3923434610038007e-07,-1.0213496441782563e-06,1.000232678998302,0.9999025443390204,1.000324437719392,0.9997230928030223,1.0000480782442542,1.0001547725758837,1.0000260153056946,1.0002171567238904,-4.12,-7.336,-4.676,-5.145,-8.32,-3.695,-7.71,-6.12,-5.77,-4.87,3.906,10.16,4.027,3.918,7.3629999999999995,4.195,9.09,5.785,3.668,4.652,0.9999831705552791,0.9999392280263756
511978994,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.6623822936245494e-06,-1.1944284261922506e-06,3.3983133614437676e-06,5.318594690093872e-06,3.0830519491251362e-06,3.2439126014536427e-06,-6.738021032997131e-07,2.493558440697066e-06,8.719854669064263e-08,7.150047499206066e-07,1.0003374166501375,0.999766287615962,1.0002844229534924,1.0001335392708492,1.0001203767412736,1.0001433987143395,0.9998440195777912,0.999559799098163,-4.043,-7.452999999999999,-3.977,-4.055,-4.93,-3.807,-3.553,-12.48,-4.836,-4.46,4.188,8.82,4.223,4.34,4.984,3.6839999999999997,4.543,5.95,4.453,4.246,0.9998136100354958,0.9995893384623422
1003154738,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,1.7603306611545683e-06,8.88561190646925e-06,-inf,-2.1339061015694793e-06,-4.848069198845678e-06,-5.850819153034288e-07,7.693505108270719e-07,2.102098298360177e-06,2.4677422042588953e-07,3.384278595358433e-06,0.9999179856401043,0.9996496879340212,1.000114910570415,1.000082673392738,0.9997327236477693,1.0000678138198371,1.000032776059696,1.000087290525398,-4.973,-17.83,-inf,-9.64,-10.1,-4.56,-7.343999999999999,-4.316,-6.343999999999999,-7.504,6.023,16.69,-inf,9.164,12.02,3.742,4.598,4.066,7.452999999999999,10.19,,1.0002038554233001
1225949488,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.9367043882599344e-06,-2.307761537299356e-07,6.07504374927206e-06,-2.4151264145605887e-05,-1.9035349410855667e-06,-4.3715938067717186e-06,-1.1449142514322678e-06,-9.97250045833824e-07,2.081231979465121e-06,5.954709088183923e-07,0.9999881726115168,1.0002620160831646,1.000114843769727,0.9995440706038607,0.9998772194868624,1.0000286909743654,0.9997144699829053,0.999932575963138,-4.453,-9.65,-4.31,-5.66,-15.18,-28.3,-17.2,-8.07,-4.46,-5.48,4.2,8.734,4.613,5.684,19.31,33.97,15.414000000000001,10.945,4.562,5.792999999999999,0.9999528958594437,0.9997643729386018
1581535482,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.282511958132764e-06,3.330911151476617e-07,-3.4557590706840613e-06,-6.913551440829195e-07,-1.609806503224694e-06,-6.360060665700962e-07,-2.6874218763013595e-06,-1.5246245895909966e-06,1.3931767803889382e-07,-8.992283461928824e-07,0.9998454473155849,0.9999047234349773,0.9998675286268108,0.9999831172876774,0.9997767491292678,0.9999593071188979,1.0001727720134712,1.0002107988268616,-6.18,-9.29,-4.52,-5.76,-6.0,-4.84,-9.516,-5.4,-4.207,-4.773,4.125,11.984000000000002,4.64,5.13,7.406000000000001,4.742,8.5,6.27,5.395,5.093999999999999,1.000269859824025,1.0001287968445678
1961905320,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,7.177513708095528e-07,-4.074432092790515e-07,5.902851619134351e-06,-6.281228646187333e-07,7.3573607106548e-06,5.17823036282349e-06,-2.4189263512281786e-06,4.187580206996389e-06,-2.3865018916348666e-06,-1.0737987700245938e-06,1.0000476988666505,0.9996039194362336,0.9997734301852985,1.000049654508718,1.0002636442752528,0.9999515865472235,0.9998869419344479,0.9997847276085959,-4.777,-6.297000000000001,-4.79,-5.67,-6.96,-3.9139999999999997,-6.88,-5.09,-4.55,-4.34,4.074,6.257999999999999,4.605,4.39,5.757999999999999,3.6210000000000004,4.1,4.902,5.78,5.27,0.9999778229642888,1.0001749629120957
1798529911,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.1775803736620903e-06,-4.5153414109806593e-07,1.1603348277523285e-05,5.185196913391103e-06,1.3776087065208632e-06,-1.6301911634805456e-06,1.2595623406321665e-06,-7.0857185713569815e-06,3.4945050915847828e-06,3.09328177860755e-08,1.0001416842356703,0.9997411849899916,1.0001802337756487,0.9998800000103454,0.9995855750985795,1.0002867471517944,0.9997283365880919,1.0001435590569119,-4.453,-6.164,-5.29,-5.507999999999999,-7.67,-4.39,-5.273,-6.395,-6.33,-5.14,6.82,5.99,5.56,7.156000000000001,10.016,5.617000000000001,6.92,5.21,6.082000000000001,5.96,1.0001035410690173,0.9999552692949359
1809144248,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,3.6275212079806274e-06,inf,2.1100148330892426e-06,2.361140647658714e-06,0.00010703438276034502,2.4407926534323536e-07,inf,4.3798603356910595e-07,5.173597106717106e-06,4.2883551940788336e-06,0.9996834509648985,,0.9997972286416446,1.000361926150066,1.0002105785928819,,1.0001191482761635,0.9999184817431838,-9.836,inf,-3.7910000000000004,-3.867,-10.67,-3.695,inf,-3.764,-3.98,-3.94,7.702999999999999,inf,4.316,3.8710000000000004,10.42,4.625,inf,3.36,4.863,3.965,0.9998317802784776,0.9999982789354498
1826631403,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,7.445975900400894e-07,-3.2435209413186534e-06,-3.078307028216005e-06,2.3411109814835748e-06,3.106964883919389e-06,-2.9585073582149972e-06,2.555324077932911e-06,2.9030682821927484e-06,-2.9158014033084066e-06,9.561640639318354e-06,1.0000529620007899,1.0004288900974194,1.000383948852864,1.000134591371279,0.9996786789142462,0.9996796531587013,1.0003248209985967,0.9999609778435098,-6.16,-9.01,-8.14,-5.28,-8.84,-5.402,-5.77,-11.41,-5.492000000000001,-5.77,7.1370000000000005,6.45,6.48,6.145,11.75,4.9,9.58,9.63,6.27,5.406000000000001,1.0000317176877758,0.999996322318816
1847054966,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.9412726454570456e-06,9.62317294711916e-07,-3.7529041182713216e-06,-2.735121081317102e-06,4.435459409010009e-06,5.187746870887505e-07,-3.9999333346245784e-08,-1.5859735671080423e-06,-3.7277045382583125e-06,-1.8341527641248373e-06,1.0002171487895928,1.0003192233304998,1.0001014945508842,1.0002605520200625,1.000272064807475,1.0000057081082327,0.9998264040951216,0.9999406133594801,-4.66,-14.54,-4.55,-7.027,-7.71,-3.742,-6.324,-3.8789999999999996,-5.605,-6.816,5.43,11.2,4.77,7.207000000000001,12.46,3.605,5.688,3.576,6.72,6.734,1.000098235664454,1.000227148970739
2072789669,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,1.705843235953642e-06,-1.519924667926986e-07,-2.4786253562459122e-06,-3.5901568307201663e-06,6.789786836884661e-06,-2.0580823652955236e-06,4.870852152469485e-06,-4.454542424300863e-06,2.5110914818083336e-06,1.4448859185666243e-06,0.9998645488802899,0.9996808165376462,1.0000094666645203,1.0001409977207627,1.0001725720748627,1.0002754447898177,0.9999815822687314,0.9995731883679421,-4.656000000000001,-9.49,-4.33,-5.632999999999999,-10.51,-3.635,-4.816,-4.093999999999999,-5.96,-6.1,4.938,8.15,4.836,4.83,11.91,3.908,3.842,4.18,5.37,8.41,1.0000731135935728,1.000203185768899
1049342028,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,4.519791336812461e-06,-1.8155997400042088e-06,-1.8359960667338433e-06,-2.950834152768397e-06,-3.0668155530732137e-06,7.814903084963978e-07,-4.156828552858247e-06,9.41432642789929e-07,1.758894018432211e-06,-2.4001416643068615e-06,0.9999827329222314,0.9999965031995218,0.9997155568525717,0.9999557005280204,0.9999472610455924,0.9998209307937062,0.9998505308797089,1.0002104236630105,-3.418,-10.195,-3.56,-3.88,-7.1129999999999995,-3.793,-3.463,-3.062,-4.87,-3.8960000000000004,3.73,10.484000000000002,3.492,4.195,7.016,4.035,3.648,3.5060000000000002,4.875,3.94,0.9999561260522138,1.0000135298740622
1087653736,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,7.12754787436024e-08,5.6681055316792523e-08,-2.099725004583818e-06,1.7405599906657008e-06,-9.044165930569134e-07,3.914568090551041e-07,-4.035191080148023e-06,5.394560090664657e-07,-1.337829369509221e-06,2.1049515841398806e-06,0.9996031025877754,1.0001673155868296,0.9997990607827196,0.9998654305009569,0.9997761159708456,0.9997838701591433,0.9998105206282389,1.0000451727366026,-5.996,-5.074,-4.723,-4.516,-4.843999999999999,-5.254,-4.934,-4.953,-6.167999999999999,-4.848,4.887,4.965,5.535,4.85,5.53,5.542999999999999,4.543,5.406000000000001,6.04,4.84,1.0004013395219031,0.9996328333288997
678169850,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-1.9055515741389595e-06,-1.0023899601673673e-06,-1.3118614689834593e-07,9.81636972719237e-07,-inf,-7.932001133322196e-07,2.0004966583905594e-06,4.419276345399794e-06,-1.1077382043650704e-06,9.133494441749733e-07,0.9998854331199513,1.0001828733482945,1.0000416123935003,,0.9998260130282091,1.000275572288516,0.9997619674922354,1.0001592153523082,-4.836,-5.28,-4.336,-4.188,-inf,-3.957,-6.67,-4.902,-5.395,-4.44,4.277,5.167999999999999,4.535,4.1,-inf,3.06,6.035,4.01,3.9589999999999996,4.343999999999999,0.9998366545426537,1.0002671212340366
823017486,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,8.923184613703149e-08,1.0512591456810021e-06,-inf,-2.384140264329833e-06,-2.8737521041597233e-07,1.24145430909534e-06,8.319861335627266e-07,-3.434299428344035e-06,-1.7668038866023256e-06,-1.6013899768283087e-06,1.0000215435535835,0.9997535554349668,0.9996902566371193,1.000197255140303,1.0001522914514644,1.0002418035528953,1.0000665914117606,1.0002717594024482,-7.17,-16.84,-inf,-8.64,-10.875,-4.367,-6.176,-6.035,-8.36,-9.12,6.023,16.72,-inf,7.76,9.83,4.758,5.906000000000001,6.695,8.12,7.11,,1.0001810984051478
1098612833,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,60001.0,-2.634089431843409e-06,-1.4499558340693866e-05,5.272112131467126e-06,2.1547640872659645e-06,-3.0078248695737913e-06,1.8661188980224258e-06,1.1372477125414804e-06,-2.7398376693712964e-07,2.7029382843620765e-06,-2.294518424694057e-06,1.0000312985477715,0.9997564060479722,0.9997168456037049,0.9999649948226579,1.000322530132089,1.0002182422263386,1.0003721074211738,0.9999652044936959,-6.042999999999999,-6.31,-5.035,-5.1,-7.02,-5.406000000000001,-10.33,-13.1,-6.41,-5.145,6.105,6.574,5.99,5.266,7.31,5.082,9.266,11.93,5.523,4.617,1.0000958785700886,1.0001838539683565
